"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT16","WT18"
"USC00190736","BLUE HILL COOP, MA US","1968-01-08","0.00","0.0","18.0","2","-8",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-09","0.01","0.1","17.0","9","-9",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-10","0.00","0.0","17.0","15","-1",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-11","0.00","0.0","17.0","15","-7",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-12","0.00","0.0","16.0","27","-1",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-13","0.00","0.0","16.0","29","12",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-14","0.86","0.0","16.0","41","23",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-15","0.12","0.0","11.0","42","25",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-16","0.00","0.0","9.0","25","5",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-17","0.00","0.0","9.0","22","5",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-18","0.00","0.0","9.0","39","17",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-19","0.00","0.0","8.0","49","32",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-20","0.00","0.0","7.0","44","30",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-21","0.00","0.0","6.0","44","29",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-22","0.00","0.0","5.0","38","22",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-23","0.11","0.0","5.0","45","32",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-24","0.00","0.0","4.0","34","22",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-25","1.30","9.8","12.0","22","15",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-26","0.08","0.5","12.0","37","18",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-27","0.00","0.0","12.0","44","22",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-28","0.00","0.0","11.0","34","29",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-29","0.07","1.3","12.0","34","28",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-30","0.50","0.0","11.0","38","31",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-01-31","0.00","0.0","8.0","35","29",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-01","0.00","0.0","8.0","36","29",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-02","0.29","0.0","6.0","48","36",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-03","0.63","0.0","2.0","51","26",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-04","0.00","0.0","1.0","35","21",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-05","0.00","0.0","1.0","33","15",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-06","0.00","0.0","1.0","34","20",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-07","0.00","0.0","1.0","29","23",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-08","0.00","0.0","1.0","27","16",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-09","0.00","0.0","1.0","33","15",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-10","0.20","2.0","1.0","28","7",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-11","0.00","0.0","2.0","16","3",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-12","0.00","0.0","2.0","25","6",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-13","0.00","0.0","2.0","18","3",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-14","0.00","0.0","1.0","30","2",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-15","0.00","0.0","1.0","34","16",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-16","0.00","0.0","1.0","26","8",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-17","0.01","0.2","1.0","43","9",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-18","0.00","0.0","1.0","23","5",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-19","0.00","0.0","1.0","26","13",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-20","0.00","0.0","1.0","28","9",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-21","0.00","0.0","1.0","9","0",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-22","0.00","0.0","1.0","25","2",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-23","0.00","0.0","0.0","27","15",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-24","0.00","0.0","0.0","32","7",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-25","0.00","0.0","0.0","32","18",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-26","0.00","0.0","0.0","37","17",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-27","0.00","0.0","0.0","38","22",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-28","0.00","0.0","0.0","45","27",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-02-29","0.64","3.5","4.0","39","31",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-01","0.90","5.1","6.0","32","28",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-02","0.00","0.0","6.0","35","22",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-03","0.06","0.7","6.0","30","6",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-04","0.00","0.0","5.0","37","6",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-05","0.00","0.0","4.0","41","26",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-06","0.00","0.0","4.0","30","20",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-07","0.00","0.0","4.0","30","16",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-08","0.00","0.0","3.0","45","19",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-09","0.00","0.0","3.0","53","37",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-10","0.16","0.0","2.0","45","35",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-11","0.02","0.0","2.0","49","29",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-12","0.70","1.7","3.0","31","23",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-13","0.98","2.7","3.0","32","21",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-14","0.00","0.0","3.0","30","13",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-15","0.00","0.0","2.0","38","22",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-16","0.00","0.0","1.0","53","34",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-17","1.97","0.0","0.0","54","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-18","5.61","0.0","0.0","40","37",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-19","0.16","0.0","0.0","42","37",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-20","0.01","0.0","0.0","60","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-21","0.13","0.0","0.0","54","39",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-22","0.07","0.0","0.0","39","33",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-23","0.18","0.0","0.0","58","33",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-24","0.00","0.0","0.0","37","27",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-25","0.00","0.0","0.0","46","23",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-26","0.00","0.0","0.0","50","30",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-27","0.00","0.0","0.0","60","35",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-28","0.00","0.0","0.0","58","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-29","0.01","0.0","0.0","71","39",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-30","0.00","0.0","0.0","58","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-03-31","0.00","0.0","0.0","66","39",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-01","0.07","0.0","0.0","53","36",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-02","0.00","0.0","0.0","55","29",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-03","0.00","0.0","0.0","67","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-04","0.00","0.0","0.0","61","44",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-05","0.01","0.0","0.0","61","33",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-06","0.00","0.0","0.0","48","28",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-07","0.00","0.0","0.0","61","29",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-08","0.00","0.0","0.0","57","36",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-09","0.00","0.0","0.0","68","48",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-10","0.00","0.0","0.0","63","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-11","0.00","0.0","0.0","48","34",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-12","0.00","0.0","0.0","66","33",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-13","0.00","0.0","0.0","78","44",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-14","0.00","0.0","0.0","62","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-15","0.59","0.0","0.0","44","39",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-16","0.00","0.0","0.0","60","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-17","0.00","0.0","0.0","58","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-18","0.00","0.0","0.0","55","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-19","0.00","0.0","0.0","70","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-20","0.01","0.0","0.0","53","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-21","0.14","0.0","0.0","46","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-22","0.05","0.0","0.0","49","37",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-23","0.00","0.0","0.0","51","38",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-24","0.17","0.0","0.0","58","39",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-25","0.90","0.0","0.0","61","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-26","0.00","0.0","0.0","61","39",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-27","0.00","0.0","0.0","60","42",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-28","0.00","0.0","0.0","63","38",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-29","0.00","0.0","0.0","66","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-04-30","0.00","0.0","0.0","64","42",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-01","0.00","0.0","0.0","63","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-02","0.00","0.0","0.0","67","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-03","0.03","0.0","0.0","68","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-04","0.02","0.0","0.0","69","49",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-05","0.00","0.0","0.0","65","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-06","0.00","0.0","0.0","60","42",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-07","0.00","0.0","0.0","60","38",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-08","0.00","0.0","0.0","68","39",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-09","0.00","0.0","0.0","73","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-10","0.00","0.0","0.0","75","56",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-11","0.00","0.0","0.0","64","49",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-12","1.49","0.0","0.0","50","46",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-13","0.00","0.0","0.0","56","46",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-14","0.00","0.0","0.0","76","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-15","0.00","0.0","0.0","78","44",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-16","0.18","0.0","0.0","69","49",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-17","0.15","0.0","0.0","60","44",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-18","0.10","0.0","0.0","52","44",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-19","0.58","0.0","0.0","61","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-20","0.23","0.0","0.0","54","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-21","0.00","0.0","0.0","66","43",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-22","0.02","0.0","0.0","66","46",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-23","0.00","0.0","0.0","71","44",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-24","0.13","0.0","0.0","63","50",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-25","0.00","0.0","0.0","65","47",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-26","0.00","0.0","0.0","70","41",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-27","0.00","0.0","0.0","53","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-28","0.00","0.0","0.0","62","40",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-29","1.07","0.0","0.0","60","47",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-30","0.00","0.0","0.0","73","52",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-05-31","0.00","0.0","0.0","65","50",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-01","0.00","0.0","0.0","71","51",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-02","0.38","0.0","0.0","57","52",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-03","0.04","0.0","0.0","69","54",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-04","0.11","0.0","0.0","63","52",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-05","0.00","0.0","0.0","82","52",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-06","0.00","0.0","0.0","91","64",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-07","0.00","0.0","0.0","88","55",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-08","0.00","0.0","0.0","70","54",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-09","0.05","0.0","0.0","87","53",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-10","0.39","0.0","0.0","53","47",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-11","0.39","0.0","0.0","54","47",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-12","0.84","0.0","0.0","71","54",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-13","0.23","0.0","0.0","70","61",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-14","0.00","0.0","0.0","70","59",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-15","0.00","0.0","0.0","82","59",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-16","0.12","0.0","0.0","74","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-17","0.30","0.0","0.0","59","51",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-18","0.01","0.0","0.0","70","53",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-19","0.23","0.0","0.0","73","55",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-20","0.20","0.0","0.0","68","50",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-21","0.00","0.0","0.0","71","46",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-22","0.00","0.0","0.0","77","56",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-23","0.00","0.0","0.0","75","59",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-24","0.00","0.0","0.0","77","57",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-25","0.38","0.0","0.0","82","62",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-26","1.03","0.0","0.0","62","52",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-27","0.16","0.0","0.0","57","52",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-28","1.18","0.0","0.0","57","49",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-29","0.00","0.0","0.0","78","48",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-06-30","0.00","0.0","0.0","88","68",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-01","0.00","0.0","0.0","93","72",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-02","0.00","0.0","0.0","88","72",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-03","0.02","0.0","0.0","76","63",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-04","0.01","0.0","0.0","69","60",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-05","0.00","0.0","0.0","79","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-06","0.00","0.0","0.0","79","57",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-07","0.00","0.0","0.0","80","54",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-08","0.00","0.0","0.0","86","60",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-09","0.00","0.0","0.0","84","63",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-10","0.03","0.0","0.0","83","62",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-11","0.00","0.0","0.0","67","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-12","0.00","0.0","0.0","84","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-13","0.00","0.0","0.0","79","64",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-14","0.00","0.0","0.0","86","65",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-15","0.00","0.0","0.0","90","65",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-16","0.00","0.0","0.0","94","71",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-17","0.13","0.0","0.0","89","65",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-18","0.00","0.0","0.0","88","64",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-19","0.16","0.0","0.0","84","67",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-20","0.00","0.0","0.0","82","63",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-21","0.00","0.0","0.0","84","56",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-22","0.00","0.0","0.0","88","67",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-23","0.00","0.0","0.0","90","66",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-24","0.37","0.0","0.0","82","65",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-25","0.00","0.0","0.0","85","68",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-26","0.00","0.0","0.0","80","60",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-27","0.00","0.0","0.0","83","61",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-28","0.00","0.0","0.0","82","60",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-29","0.00","0.0","0.0","76","55",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-30","0.00","0.0","0.0","79","53",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-07-31","0.00","0.0","0.0","78","57",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-01","0.00","0.0","0.0","87","63",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-02","0.46","0.0","0.0","72","62",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-03","0.00","0.0","0.0","84","67",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-04","0.00","0.0","0.0","88","68",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-05","0.00","0.0","0.0","71","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-06","0.00","0.0","0.0","76","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-07","1.09","0.0","0.0","84","67",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-08","0.00","0.0","0.0","85","63",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-09","0.27","0.0","0.0","87","69",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-10","0.19","0.0","0.0","77","62",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-11","0.00","0.0","0.0","71","54",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-12","0.00","0.0","0.0","76","53",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-13","0.00","0.0","0.0","79","59",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-14","0.00","0.0","0.0","83","62",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-15","0.00","0.0","0.0","78","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-16","0.00","0.0","0.0","78","54",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-17","0.05","0.0","0.0","83","62",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-18","0.00","0.0","0.0","72","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-19","0.03","0.0","0.0","72","52",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-20","0.01","0.0","0.0","80","61",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-21","0.00","0.0","0.0","84","67",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-22","0.00","0.0","0.0","79","57",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-23","0.00","0.0","0.0","71","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-24","0.00","0.0","0.0","76","61",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-25","0.00","0.0","0.0","92","69",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-26","0.00","0.0","0.0","81","61",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-27","0.00","0.0","0.0","75","53",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-28","0.00","0.0","0.0","71","48",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-29","0.00","0.0","0.0","68","51",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-30","0.00","0.0","0.0","71","48",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-08-31","0.00","0.0","0.0","80","53",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-09-01","0.00","0.0","0.0","80","58",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-09-02","0.00","0.0","0.0","83","60",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-09-03","0.01","0.0","0.0","82","59",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-09-04","0.00","0.0","0.0","65","56",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-09-05","0.00","0.0","0.0","70","56",,,,,,,,,,,,
"USC00190736","BLUE HILL COOP, MA US","1968-09-06","0.23","0.0","0.0","67","54",,,,,,,,,,,,
