Season,Game,Team,Pd1,Pd2,Pd3,OT,SO Win,Total
2009,20318,STL,0,1,0,0,0,1
2009,20319,EDM,1,0,0,0,0,1
2009,20319,LAK,1,1,0,0,0,2
2009,20320,CHI,0,1,1,0,0,2
2009,20320,SJS,1,0,1,1,0,3
2009,20321,OTT,1,0,0,0,1,2
2009,20321,TOR,1,0,0,0,0,1
2009,20322,CGY,1,1,2,0,0,4
2009,20322,VAN,2,0,1,0,0,3
2009,20323,BOS,0,2,5,0,0,7
2009,20323,NYI,1,0,1,0,0,2
2009,20324,CAR,0,2,0,1,0,3
2009,20324,PHI,1,1,0,0,0,2
2009,20325,MIN,1,0,3,0,0,4
2009,20325,TBL,1,1,0,0,0,2
2009,20326,COL,0,0,1,0,0,1
2009,20326,PHX,1,1,0,0,0,2
2009,20327,ANA,0,1,0,0,0,1
2009,20327,CHI,0,0,0,0,0,0
2009,20328,MTL,0,0,0,0,0,0
2009,20328,WSH,1,0,2,0,0,3
2009,20329,BUF,1,1,2,0,0,4
2009,20329,PIT,1,2,0,0,0,3
2009,20330,ATL,1,1,1,0,0,3
2009,20330,NSH,1,1,1,1,0,4
2009,20331,FLA,1,1,1,0,0,3
2009,20331,NYR,2,0,1,0,1,4
2009,20332,CBJ,1,1,1,0,0,3
2009,20332,DET,1,2,2,0,0,5
2009,20333,DAL,1,0,1,0,0,2
2009,20333,SJS,3,2,1,0,0,6
2009,20334,EDM,0,2,2,0,0,4
2009,20334,STL,2,0,0,0,0,2
2009,20335,CHI,2,0,0,0,0,2
2009,20335,LAK,1,1,3,0,0,5
2009,20336,BOS,2,1,1,0,0,4
2009,20336,DET,0,1,0,0,0,1
2009,20337,PHI,1,1,0,0,0,2
2009,20337,TOR,1,2,1,0,0,4
2009,20338,BUF,1,1,0,0,0,2
2009,20338,MTL,0,3,0,0,0,3
2009,20339,NYI,1,1,2,0,0,4
2009,20339,OTT,1,0,1,0,0,2
2009,20340,CBJ,1,1,1,0,0,3
2009,20340,WSH,0,0,0,0,0,0
2009,20341,NJD,0,0,1,0,0,1
2009,20341,PIT,1,2,1,0,0,4
2009,20342,MIN,2,2,2,0,0,6
2009,20342,NSH,0,1,1,0,0,2
2009,20343,COL,3,0,1,0,0,4
2009,20343,TBL,0,1,2,0,0,3
2009,20344,PHX,2,0,0,0,0,2
2009,20344,SJS,2,0,1,0,0,3
2009,20345,CGY,0,1,2,0,0,3
2009,20345,VAN,0,0,1,0,0,1
2009,20346,FLA,0,3,1,0,0,4
2009,20346,NYR,0,0,0,0,0,0
2009,20347,ATL,2,0,0,0,0,2
2009,20347,STL,1,1,2,0,0,4
2009,20348,DAL,2,0,2,0,0,4
2009,20348,EDM,0,1,2,0,0,3
2009,20349,ANA,1,0,3,0,0,4
2009,20349,CAR,1,0,0,0,0,1
2009,20350,BUF,0,0,0,0,0,0
2009,20350,NSH,0,0,2,0,0,2
2009,20351,CBJ,0,1,2,0,0,3
2009,20351,VAN,0,1,1,0,0,2
2009,20352,ANA,1,0,0,0,0,1
2009,20352,DET,0,1,1,0,0,2
2009,20353,COL,2,4,0,0,0,6
2009,20353,MIN,2,2,1,0,0,5
2009,20354,LAK,1,0,0,0,0,1
2009,20354,TOR,0,0,3,0,0,3
2009,20355,PHI,1,0,2,1,0,4
2009,20355,TBL,1,0,2,0,0,3
2009,20356,FLA,0,3,2,0,0,5
2009,20356,WSH,1,0,2,0,0,3
2009,20357,ATL,0,0,4,0,0,4
2009,20357,MTL,1,2,2,0,0,5
2009,20358,CGY,0,1,0,0,0,1
2009,20358,DAL,1,1,1,0,0,3
2009,20359,LAK,1,1,0,0,0,2
2009,20359,PHX,1,0,3,0,0,4
2009,20360,SJS,4,0,1,0,0,5
2009,20360,TOR,0,1,1,0,0,2
2009,20361,ATL,1,0,0,0,0,1
2009,20361,OTT,3,1,1,0,0,5
2009,20362,NYR,0,1,1,0,1,3
2009,20362,PIT,1,1,0,0,0,2
2009,20363,MIN,0,1,3,0,0,4
2009,20363,STL,0,0,0,0,0,0
2009,20364,ANA,0,1,1,0,0,2
2009,20364,CHI,1,0,3,0,0,4
2009,20365,DAL,0,0,2,0,0,2
2009,20365,EDM,2,1,2,0,0,5
2009,20366,MTL,3,1,2,0,0,6
2009,20366,NYR,0,2,0,0,0,2
2009,20367,NJD,0,1,1,1,0,3
2009,20367,PHI,0,1,1,0,0,2
2009,20368,NYI,1,1,0,0,0,2
2009,20368,WSH,2,0,3,0,0,5
2009,20369,CAR,0,2,0,0,0,2
2009,20369,PIT,2,3,0,0,0,5
2009,20370,BOS,0,1,2,0,0,3
2009,20370,TBL,1,0,0,0,0,1
2009,20371,BUF,0,0,1,0,0,1
2009,20371,FLA,0,2,0,0,0,2
2009,20372,DET,2,1,3,0,0,6
2009,20372,VAN,1,2,2,0,0,5
2009,20373,COL,2,0,0,0,0,2
2009,20373,NSH,3,0,0,0,0,3
2009,20374,PHX,2,1,3,0,0,6
2009,20374,TOR,2,1,0,0,0,3
2009,20375,CBJ,1,0,1,0,0,2
2009,20375,SJS,0,1,2,0,0,3
2009,20376,MIN,0,1,0,0,0,1
2009,20376,VAN,1,1,0,0,0,2
2009,20377,CGY,0,1,2,1,0,4
2009,20377,STL,2,1,0,0,0,3
2009,20378,COL,0,0,1,0,0,1
2009,20378,DAL,0,1,0,0,1,2
2009,20379,EDM,3,0,1,0,1,5
2009,20379,LAK,0,4,0,0,0,4
2009,20380,TOR,0,0,1,0,0,1
2009,20380,WSH,0,1,1,0,0,2
2009,20381,MTL,1,0,0,0,0,1
2009,20381,NJD,0,1,0,1,0,2
2009,20382,OTT,0,3,0,0,0,3
2009,20382,PIT,0,1,1,0,0,2
2009,20383,ATL,1,2,2,0,0,5
2009,20383,NYI,1,0,0,0,0,1
2009,20384,CAR,0,0,1,0,0,1
2009,20384,PHI,1,0,0,1,0,2
2009,20385,BOS,1,1,2,0,0,4
2009,20385,FLA,0,0,0,0,0,0
2009,20386,CHI,3,1,0,0,0,4
2009,20386,DET,2,0,2,0,1,5
2009,20387,BUF,1,2,1,0,0,4
2009,20387,TBL,1,2,0,0,0,3
2009,20388,MIN,0,0,0,0,0,0
2009,20388,NSH,0,0,1,0,0,1
2009,20389,PHX,1,2,0,0,0,3
2009,20389,STL,1,3,0,0,0,4
2009,20390,EDM,1,1,0,1,0,3
2009,20390,SJS,1,1,0,0,0,2
2009,20391,CBJ,0,0,0,0,0,0
2009,20391,LAK,0,2,1,0,0,3
2009,20392,CAR,1,0,2,0,0,3
2009,20392,WSH,0,0,1,0,0,1
2009,20393,CGY,0,1,2,0,0,3
2009,20393,NYR,0,0,0,0,0,0
2009,20394,CHI,4,3,0,0,0,7
2009,20394,PHX,0,1,0,0,0,1
2009,20395,COL,0,2,2,0,1,5
2009,20395,VAN,1,2,1,0,0,4
2009,20396,ANA,0,3,2,0,0,5
2009,20396,CBJ,0,1,2,0,0,3
2009,20397,BOS,3,1,1,0,0,5
2009,20397,TBL,0,1,2,0,0,3
2009,20398,NYI,1,1,0,0,0,2
2009,20398,TOR,1,2,1,0,0,4
2009,20399,FLA,1,2,0,1,0,4
2009,20399,OTT,1,2,0,0,0,3
2009,20400,BUF,1,2,1,0,0,4
2009,20400,PIT,2,1,0,0,0,3
2009,20401,NSH,1,2,0,0,0,3
2009,20401,STL,1,2,3,0,0,6
2009,20402,NYI,2,0,1,0,0,3
2009,20402,PHI,1,2,1,0,0,4
2009,20403,CGY,0,1,0,0,0,1
2009,20403,MTL,1,2,1,0,0,4
2009,20404,NSH,1,0,0,0,0,1
2009,20404,VAN,1,0,2,0,0,3
2009,20405,BUF,1,2,1,0,0,4
2009,20405,TBL,2,0,0,0,0,2
2009,20406,NJD,0,1,3,0,0,4
2009,20406,PIT,0,0,1,0,0,1
2009,20407,BOS,0,1,0,0,0,1
2009,20407,WSH,1,1,1,0,0,3
2009,20408,ATL,0,1,1,0,0,2
2009,20408,NYR,0,1,1,1,0,3
2009,20409,CGY,0,0,0,0,0,0
2009,20409,DET,0,0,0,0,0,0
2009,20410,CHI,1,0,1,0,0,2
2009,20410,OTT,0,0,0,0,0,0
2009,20411,DAL,2,1,0,0,0,3
2009,20411,PHX,2,1,2,0,0,5
2009,20412,COL,3,3,0,0,0,6
2009,20412,LAK,0,1,0,0,0,1
2009,20413,ANA,1,1,2,0,0,4
2009,20413,STL,1,0,1,0,0,2
2009,20414,CAR,1,4,0,0,0,5
2009,20414,PHI,0,1,4,0,1,6
2009,20415,CBJ,0,0,1,0,1,2
2009,20415,NSH,0,0,1,0,0,1
2009,20416,MTL,1,0,0,0,0,1
2009,20416,TBL,2,1,0,0,0,3
2009,20417,NYI,1,0,1,0,0,2
2009,20417,PIT,4,4,1,0,0,9
2009,20418,EDM,0,0,0,0,0,0
2009,20418,FLA,0,1,1,0,0,2
2009,20419,MIN,0,0,1,0,0,1
2009,20419,PHX,0,2,1,0,0,3
2009,20420,LAK,1,3,2,0,0,6
2009,20420,STL,0,1,1,0,0,2
2009,20421,ANA,0,0,0,0,0,0
2009,20421,SJS,1,1,0,0,0,2
2009,20422,NJD,2,3,3,0,0,8
2009,20422,NYR,1,2,2,0,0,5
2009,20423,OTT,0,0,1,0,0,1
2009,20423,WSH,1,2,2,0,0,5
2009,20424,BUF,1,0,0,0,0,1
2009,20424,TOR,0,1,1,0,0,2
2009,20425,ATL,1,0,2,0,0,3
2009,20425,BOS,4,0,3,0,0,7
2009,20426,DAL,0,2,1,0,0,3
2009,20426,DET,1,0,0,0,0,1
2009,20427,CHI,1,1,2,0,0,4
2009,20427,COL,2,0,1,0,0,3
2009,20428,CGY,1,1,0,0,0,2
2009,20428,FLA,1,1,0,0,1,3
2009,20429,PHI,2,3,1,0,0,6
2009,20429,PIT,0,1,2,0,0,3
2009,20430,LAK,1,0,2,0,0,3
2009,20430,MIN,0,0,1,0,0,1
2009,20431,ATL,1,0,1,0,0,2
2009,20431,BOS,2,1,1,0,0,4
2009,20432,MTL,0,1,0,0,0,1
2009,20432,WSH,1,0,1,0,0,2
2009,20433,OTT,0,1,1,0,0,2
2009,20433,TBL,0,0,0,0,0,0
2009,20434,BUF,1,1,2,0,0,4
2009,20434,NJD,0,2,0,0,0,2
2009,20435,CAR,1,1,0,0,0,2
2009,20435,NYR,2,0,0,0,1,3
2009,20436,CBJ,0,2,1,0,0,3
2009,20436,NYI,0,1,0,0,0,1
2009,20437,DAL,0,0,0,0,0,0
2009,20437,NSH,1,0,2,0,0,3
2009,20438,DET,1,2,1,0,1,5
2009,20438,PHX,1,1,2,0,0,4
2009,20439,EDM,1,1,1,0,0,3
2009,20439,VAN,0,0,0,0,0,0
2009,20440,SJS,1,1,3,0,0,5
2009,20440,STL,1,2,1,0,0,4
2009,20441,CHI,0,1,2,0,0,3
2009,20441,CBJ,1,0,0,0,0,1
2009,20442,ANA,2,2,0,0,0,4
2009,20442,MIN,1,1,0,0,0,2
2009,20443,FLA,2,0,1,0,0,3
2009,20443,VAN,1,4,0,0,0,5
2009,20444,COL,2,0,1,0,0,3
2009,20444,DET,0,1,1,0,0,2
2009,20445,LAK,2,0,0,0,0,2
2009,20445,SJS,1,1,0,0,1,3
2009,20446,NYI,1,1,2,0,0,4
2009,20446,WSH,2,2,0,1,0,5
2009,20447,COL,1,1,0,0,0,2
2009,20447,PHI,2,2,1,0,0,5
2009,20448,MTL,0,2,0,0,0,2
2009,20448,CAR,2,1,0,0,0,3
2009,20449,NJD,1,1,0,0,0,2
2009,20449,TOR,0,2,0,0,1,3
2009,20450,ATL,1,0,3,0,0,4
2009,20450,OTT,0,0,1,0,0,1
2009,20451,CGY,2,3,1,0,0,6
2009,20451,STL,0,2,1,0,0,3
2009,20452,DAL,1,0,0,1,0,2
2009,20452,PHX,0,0,1,0,0,1
2009,20453,CHI,2,5,2,0,0,9
2009,20453,EDM,0,1,1,0,0,2
2009,20454,ANA,0,1,0,0,0,1
2009,20454,NYR,0,1,2,0,0,3
2009,20455,BUF,1,1,1,0,0,3
2009,20455,NJD,2,1,2,0,0,5
2009,20456,CBJ,0,0,1,1,0,2
2009,20456,SJS,0,0,1,0,0,1
2009,20457,CGY,0,2,0,1,0,3
2009,20457,MIN,0,1,1,0,0,2
2009,20458,EDM,0,0,2,0,0,2
2009,20458,VAN,0,3,1,0,0,4
2009,20459,LAK,1,0,1,0,0,2
2009,20459,NYR,1,1,0,1,0,3
2009,20460,BOS,2,4,2,0,0,8
2009,20460,TOR,1,4,0,0,0,5
2009,20461,STL,0,1,1,0,0,2
2009,20461,WSH,1,2,1,0,0,4
2009,20462,CAR,1,0,0,1,0,2
2009,20462,FLA,0,0,1,0,0,1
2009,20463,ATL,1,1,1,0,0,3
2009,20463,PIT,2,3,1,0,0,6
2009,20464,MTL,3,1,1,0,0,5
2009,20464,PHI,1,0,1,0,0,2
2009,20465,COL,1,0,0,0,1,2
2009,20465,TBL,0,1,0,0,0,1
2009,20466,DET,2,1,3,0,0,6
2009,20466,SJS,0,0,0,0,0,0
2009,20467,CBJ,2,2,1,0,0,5
2009,20467,DAL,2,3,0,0,1,6
2009,20468,NSH,0,1,0,0,0,1
2009,20468,PHX,1,0,1,0,0,2
2009,20469,NJD,2,1,2,0,0,5
2009,20469,OTT,0,1,0,0,0,1
2009,20470,BUF,1,2,2,0,0,5
2009,20470,LAK,0,0,0,0,0,0
2009,20471,MIN,0,1,3,0,0,4
2009,20471,NYI,0,1,0,0,0,1
2009,20472,CGY,1,1,0,0,0,2
2009,20472,CHI,0,2,0,1,0,3
2009,20473,ANA,1,1,0,0,1,3
2009,20473,EDM,0,0,2,0,0,2
2009,20474,BOS,0,1,3,0,0,4
2009,20474,CAR,1,0,1,0,0,2
2009,20475,PHI,1,2,4,0,0,7
2009,20475,WSH,0,0,1,0,0,1
2009,20476,BUF,1,1,1,0,0,3
2009,20476,MTL,0,1,2,1,0,4
2009,20477,DAL,1,2,1,0,0,4
2009,20477,OTT,1,2,1,1,0,5
2009,20478,PIT,1,0,2,0,0,3
2009,20478,TOR,3,2,2,0,0,7
2009,20479,ATL,3,0,1,0,0,4
2009,20479,TBL,2,0,1,0,0,3
2009,20480,DET,2,1,3,0,0,6
2009,20480,LAK,2,1,1,0,0,4
2009,20481,NSH,1,0,0,0,0,1
2009,20481,NYI,0,0,0,0,0,0
2009,20482,MIN,1,0,1,0,0,2
2009,20482,STL,2,0,2,0,0,4
2009,20483,CBJ,0,0,0,0,0,0
2009,20483,PHX,0,1,1,0,0,2
2009,20484,CHI,0,2,1,0,0,3
2009,20484,VAN,1,0,0,0,0,1
2009,20485,NYR,1,1,0,0,0,2
2009,20485,SJS,2,1,0,0,0,3
2009,20486,COL,0,0,0,0,0,0
2009,20486,FLA,0,2,1,0,0,3
2009,20487,BOS,3,2,1,0,0,6
2009,20487,STL,2,1,0,0,0,3
2009,20488,MTL,0,1,1,0,0,2
2009,20488,CAR,1,1,0,1,0,3
2009,20489,NJD,0,2,0,0,1,3
2009,20489,PHI,0,1,1,0,0,2
2009,20490,BUF,1,2,0,0,0,3
2009,20490,PIT,0,2,1,1,0,4
2009,20491,ATL,0,1,1,0,0,2
2009,20491,TOR,2,1,3,0,0,6
2009,20492,EDM,2,0,2,0,0,4
2009,20492,PHX,0,2,0,0,0,2
2009,20493,ANA,1,0,2,0,0,3
2009,20493,VAN,2,1,1,0,0,4
2009,20494,BOS,0,0,2,0,0,2
2009,20494,NJD,0,0,0,0,0,0
2009,20495,ATL,1,1,2,0,0,4
2009,20495,NYI,0,1,1,0,0,2
2009,20496,NYR,3,1,0,0,0,4
2009,20496,WSH,0,1,3,1,0,5
2009,20497,OTT,1,1,2,0,0,4
2009,20497,PHI,2,2,2,0,0,6
2009,20498,CBJ,0,0,0,0,0,0
2009,20498,LAK,2,0,1,0,0,3
2009,20499,DAL,4,3,1,0,0,8
2009,20499,TOR,0,1,1,0,0,2
2009,20500,PIT,0,0,0,0,0,0
2009,20500,TBL,0,1,1,0,0,2
2009,20501,FLA,0,1,2,0,0,3
2009,20501,NSH,0,0,0,0,0,0
2009,20502,DET,2,2,0,0,0,4
2009,20502,STL,0,0,1,0,0,1
2009,20503,CAR,1,1,0,0,0,2
2009,20503,MIN,0,3,0,0,0,3
2009,20504,COL,1,1,2,1,0,5
2009,20504,PHX,1,0,3,0,0,4
2009,20505,ANA,0,1,2,0,0,3
2009,20505,CGY,0,1,3,0,0,4
2009,20506,SJS,3,2,0,0,0,5
2009,20506,VAN,0,0,0,0,0,0
2009,20507,NJD,0,0,0,0,0,0
2009,20507,PIT,0,1,0,0,0,1
2009,20508,NYI,1,1,2,0,0,4
2009,20508,TOR,1,0,0,0,0,1
2009,20509,BUF,0,0,2,0,0,2
2009,20509,WSH,0,1,2,0,0,3
2009,20510,ATL,1,2,1,0,0,4
2009,20510,CAR,1,1,3,0,0,5
2009,20511,FLA,1,0,2,0,0,3
2009,20511,TBL,1,2,0,0,1,4
2009,20512,DET,1,0,1,0,0,2
2009,20512,NSH,1,2,0,0,0,3
2009,20513,CHI,2,0,3,0,0,5
2009,20513,PHI,1,0,0,0,0,1
2009,20514,EDM,0,3,0,0,0,3
2009,20514,VAN,0,1,1,0,0,2
2009,20515,LAK,0,0,1,0,0,1
2009,20515,PHX,1,1,0,0,0,2
2009,20516,BUF,1,1,1,0,1,4
2009,20516,NYI,0,1,2,0,0,3
2009,20517,MTL,2,0,1,0,0,3
2009,20517,PIT,1,1,0,0,0,2
2009,20518,BOS,0,2,2,0,0,4
2009,20518,CAR,1,1,0,0,0,2
2009,20519,CBJ,2,1,0,0,0,3
2009,20519,PHI,0,0,0,0,0,0
2009,20520,NJD,2,1,1,0,0,4
2009,20520,NYR,1,0,1,0,0,2
2009,20521,FLA,0,3,1,0,0,4
2009,20521,TBL,2,2,2,0,0,6
2009,20522,ANA,1,0,2,0,0,3
2009,20522,DAL,0,1,2,1,0,4
2009,20523,SJS,0,2,0,0,0,2
2009,20523,STL,1,0,1,0,1,3
2009,20524,COL,3,0,0,0,1,4
2009,20524,DET,0,3,0,0,0,3
2009,20525,LAK,3,1,0,0,0,4
2009,20525,PHX,0,0,0,0,0,0
2009,20526,CGY,0,3,3,0,0,6
2009,20526,OTT,0,2,1,0,0,3
2009,20527,ATL,1,0,0,0,0,1
2009,20527,BOS,0,1,1,0,0,2
2009,20528,ANA,1,1,2,0,0,4
2009,20528,STL,1,1,1,0,0,3
2009,20529,CHI,2,1,1,0,0,4
2009,20529,MIN,0,0,1,0,0,1
2009,20530,TOR,1,0,0,0,0,1
2009,20530,WSH,0,2,2,0,0,4
2009,20531,EDM,2,3,0,0,0,5
2009,20531,NSH,2,0,0,0,0,2
2009,20532,OTT,0,0,0,0,0,0
2009,20532,VAN,1,2,0,0,0,3
2009,20533,NYI,1,1,2,0,0,4
2009,20533,NYR,0,1,4,0,0,5
2009,20534,MTL,1,2,2,0,0,5
2009,20534,FLA,1,1,0,0,0,2
2009,20535,DAL,0,0,1,0,0,1
2009,20535,SJS,1,0,2,0,0,3
2009,20536,COL,2,2,1,0,0,5
2009,20536,NSH,0,1,0,0,0,1
2009,20537,CGY,1,0,1,0,0,2
2009,20537,MIN,0,1,0,0,0,1
2009,20538,CBJ,0,1,1,0,0,2
2009,20538,LAK,0,0,0,0,0,0
2009,20539,BUF,0,0,2,0,0,2
2009,20539,WSH,2,1,1,0,0,4
2009,20540,ATL,2,0,1,0,0,3
2009,20540,TOR,1,2,0,1,0,4
2009,20541,BOS,0,3,2,0,0,5
2009,20541,PIT,1,1,0,0,0,2
2009,20542,MTL,0,0,1,0,1,2
2009,20542,TBL,1,0,0,0,0,1
2009,20543,CHI,0,0,0,0,0,0
2009,20543,DET,1,1,2,0,0,4
2009,20544,NJD,1,1,2,0,0,4
2009,20544,STL,2,0,1,0,0,3
2009,20545,EDM,1,1,0,0,0,2
2009,20545,OTT,1,1,1,0,0,3
2009,20546,PHI,2,1,0,0,0,3
2009,20546,VAN,1,1,0,0,0,2
2009,20547,FLA,1,0,1,0,0,2
2009,20547,NYI,0,3,1,0,0,4
2009,20548,MIN,1,0,1,1,0,3
2009,20548,SJS,0,1,1,0,0,2
2009,20549,ATL,1,0,0,0,0,1
2009,20549,CAR,1,1,1,0,0,3
2009,20550,COL,1,0,0,0,0,1
2009,20550,PHX,0,2,1,0,0,3
2009,20551,DAL,1,2,1,0,0,4
2009,20551,NJD,2,0,0,0,0,2
2009,20552,ANA,0,0,0,0,0,0
2009,20552,CBJ,0,0,2,0,0,2
2009,20553,CGY,2,1,3,0,0,6
2009,20553,EDM,2,1,1,0,0,4
2009,20554,CHI,3,0,1,0,0,4
2009,20554,DET,1,3,2,0,0,6
2009,20555,BOS,2,1,1,0,0,4
2009,20555,PIT,1,0,1,0,0,2
2009,20556,BUF,0,3,1,0,0,4
2009,20556,TOR,0,0,1,0,0,1
2009,20557,TBL,0,3,1,0,0,4
2009,20557,WSH,3,1,3,0,0,7
2009,20558,NSH,0,1,0,0,0,1
2009,20558,VAN,1,0,1,0,0,2
2009,20559,MTL,1,0,0,0,0,1
2009,20559,NJD,2,1,1,0,0,4
2009,20560,CAR,1,0,1,0,0,2
2009,20560,STL,0,0,1,0,0,1
2009,20561,ATL,1,1,1,0,1,4
2009,20561,VAN,1,1,1,0,0,3
2009,20562,COL,1,0,0,0,0,1
2009,20562,CBJ,0,3,3,0,0,6
2009,20563,NYI,1,0,3,0,0,4
2009,20563,PHX,2,1,2,0,0,5
2009,20564,ANA,1,3,0,0,0,4
2009,20564,PHI,1,3,0,0,1,5
2009,20565,BOS,1,1,0,0,0,2
2009,20565,BUF,2,2,0,0,0,4
2009,20566,FLA,2,3,1,0,0,6
2009,20566,PIT,0,1,0,0,0,1
2009,20567,CGY,1,0,2,0,0,3
2009,20567,NSH,1,1,0,0,0,2
2009,20568,OTT,1,0,0,0,0,1
2009,20568,TOR,0,1,2,0,0,3
2009,20569,NYR,0,1,0,0,0,1
2009,20569,WSH,0,2,0,0,0,2
2009,20570,CAR,2,1,0,0,0,3
2009,20570,TBL,2,0,0,0,0,2
2009,20571,DET,1,0,1,0,1,3
2009,20571,MIN,0,0,2,0,0,2
2009,20572,CBJ,2,0,0,0,0,2
2009,20572,STL,2,1,2,0,0,5
2009,20573,DAL,0,1,0,0,0,1
2009,20573,EDM,2,1,1,0,0,4
2009,20574,LAK,0,1,0,0,1,2
2009,20574,PHI,0,1,0,0,0,1
2009,20575,NYI,0,1,2,0,0,3
2009,20575,SJS,2,1,2,0,0,5
2009,20576,MTL,0,4,1,0,1,6
2009,20576,FLA,2,0,3,0,0,5
2009,20577,ATL,0,0,1,0,0,1
2009,20577,TBL,1,1,2,0,0,4
2009,20578,NJD,1,1,1,1,0,4
2009,20578,OTT,1,1,1,0,0,3
2009,20579,CGY,0,1,1,0,0,2
2009,20579,CHI,1,3,1,0,0,5
2009,20580,COL,0,0,0,0,0,0
2009,20580,MIN,2,0,0,0,0,2
2009,20581,ANA,0,1,1,0,0,2
2009,20581,PHX,0,0,0,0,0,0
2009,20582,DAL,1,1,0,0,1,3
2009,20582,VAN,2,0,0,0,0,2
2009,20583,NYR,1,1,2,0,0,4
2009,20583,PIT,0,0,0,0,0,0
2009,20584,EDM,0,2,1,0,0,3
2009,20584,NYI,2,0,0,0,0,2
2009,20585,BOS,0,0,0,0,0,0
2009,20585,MIN,0,1,0,0,0,1
2009,20586,BUF,2,1,1,0,0,4
2009,20586,OTT,0,2,0,0,0,2
2009,20587,PHI,0,0,1,0,0,1
2009,20587,WSH,1,0,0,0,1,2
2009,20588,CAR,1,1,1,0,0,3
2009,20588,NJD,0,0,2,0,0,2
2009,20589,FLA,2,1,1,0,0,4
2009,20589,TOR,0,0,2,0,0,2
2009,20590,ATL,0,0,1,0,0,1
2009,20590,PIT,1,2,0,0,0,3
2009,20591,CBJ,0,0,0,0,0,0
2009,20591,DET,0,0,3,0,0,3
2009,20592,COL,1,1,0,0,0,2
2009,20592,NSH,1,0,0,0,0,1
2009,20593,CGY,3,1,1,0,0,5
2009,20593,SJS,0,2,0,0,0,2
2009,20594,CHI,4,1,1,0,0,6
2009,20594,PHX,0,0,0,0,0,0
2009,20595,ANA,1,0,2,0,0,3
2009,20595,LAK,0,1,0,0,0,1
2009,20596,MTL,2,0,4,0,0,6
2009,20596,NYR,1,1,1,0,0,3
2009,20597,EDM,0,1,1,0,0,2
2009,20597,VAN,0,3,1,0,0,4
2009,20598,BOS,2,1,3,0,0,6
2009,20598,OTT,1,2,1,0,0,4
2009,20599,ATL,0,3,1,0,0,4
2009,20599,NJD,0,0,0,0,0,0
2009,20600,MIN,1,0,0,0,0,1
2009,20600,PHI,0,1,2,0,0,3
2009,20601,MTL,3,2,1,0,0,6
2009,20601,TOR,1,0,1,0,0,2
2009,20602,CAR,1,0,1,0,0,2
2009,20602,FLA,1,0,3,0,0,4
2009,20603,DAL,0,0,1,0,0,1
2009,20603,DET,2,2,2,0,0,6
2009,20604,NSH,0,3,2,0,0,5
2009,20604,PIT,1,2,0,0,0,3
2009,20605,CHI,0,1,0,0,0,1
2009,20605,COL,1,0,1,0,0,2
2009,20606,CGY,1,2,2,0,0,5
2009,20606,NYI,0,2,0,0,0,2
2009,20607,PHX,1,1,1,0,0,3
2009,20607,TBL,1,1,0,0,0,2
2009,20608,ANA,0,1,2,0,0,3
2009,20608,LAK,1,2,1,0,0,4
2009,20609,CBJ,1,1,1,0,0,3
2009,20609,WSH,0,0,0,0,0,0
2009,20610,BUF,0,1,0,0,1,2
2009,20610,NYR,1,0,0,0,0,1
2009,20611,EDM,1,0,0,0,0,1
2009,20611,SJS,3,1,0,0,0,4
2009,20612,STL,1,2,3,0,0,6
2009,20612,VAN,2,0,2,0,0,4
2009,20613,ANA,0,3,0,0,0,3
2009,20613,TBL,1,2,1,0,0,4
2009,20614,BOS,2,3,0,0,0,5
2009,20614,CAR,0,0,1,0,0,1
2009,20615,COL,1,3,1,0,0,5
2009,20615,PIT,1,1,1,0,0,3
2009,20616,MTL,1,0,4,0,0,5
2009,20616,WSH,1,1,2,0,0,4
2009,20617,NYR,1,0,1,0,0,2
2009,20617,OTT,0,0,0,0,0,0
2009,20618,PHI,1,0,3,0,0,4
2009,20618,TOR,0,0,1,0,0,1
2009,20619,ATL,1,2,1,0,0,4
2009,20619,FLA,3,0,5,0,0,8
2009,20620,BUF,1,0,0,0,0,1
2009,20620,DET,0,1,2,0,0,3
2009,20621,CBJ,1,0,3,0,0,4
2009,20621,MIN,1,0,1,0,0,2
2009,20622,CHI,0,0,1,0,0,1
2009,20622,NSH,1,1,2,0,0,4
2009,20623,DAL,0,0,0,0,0,0
2009,20623,PHX,0,0,0,0,1,1
2009,20624,SJS,1,1,2,0,0,4
2009,20624,VAN,1,1,0,0,0,2
2009,20625,LAK,0,0,1,0,0,1
2009,20625,NJD,1,2,2,0,0,5
2009,20626,CHI,1,1,1,0,0,3
2009,20626,NSH,1,0,0,0,0,1
2009,20627,EDM,0,1,1,0,0,2
2009,20627,STL,0,1,0,0,0,1
2009,20628,ANA,2,0,2,0,0,4
2009,20628,NJD,1,1,1,0,0,3
2009,20629,DAL,1,2,1,1,0,5
2009,20629,DET,3,0,1,0,0,4
2009,20630,LAK,0,1,0,0,0,1
2009,20630,TBL,2,1,0,0,0,3
2009,20631,BOS,0,2,1,0,0,3
2009,20631,MTL,0,1,0,0,0,1
2009,20632,NYI,1,0,0,0,0,1
2009,20632,NYR,0,2,0,0,0,2
2009,20633,PHI,1,0,1,0,0,2
2009,20633,PIT,1,3,0,0,0,4
2009,20634,EDM,2,1,2,0,0,5
2009,20634,WSH,0,1,1,0,0,2
2009,20635,COL,1,0,2,0,0,3
2009,20635,CBJ,0,1,3,0,0,4
2009,20636,NSH,0,0,2,0,0,2
